ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
8452211 8683643 2580 58970 16 -12455554 0 0 28561
8450452 8681539 2580 79100 16 -12454979 0 0 28561
8449330 8680535 2580 99228 16 -12454404 0 0 28561
8447870 8678207 2580 119357 16 -12453829 0 0 28561
8446249 8675056 2580 139487 16 -12453254 0 0 28565
8445009 8672068 2580 159615 16 -12452679 0 0 28566
8443884 8668303 2580 179744 16 -12452104 0 0 28566
8443412 8665569 2580 199873 16 -12451529 0 0 28566
8443461 8664358 2580 220006 16 -12450954 0 0 28565
8443705 8662985 2580 240131 16 -12450379 0 0 28566
8444364 8661967 2580 260261 16 -12449804 0 0 28566
8445195 8661941 2580 280389 16 -12449229 0 0 28566
8447006 8663440 2580 300518 16 -12448654 0 0 28566
8448831 8665520 2580 320647 16 -12448079 0 0 28566
8450434 8668135 2580 340777 16 -12447504 0 0 28566
8451876 8670595 2580 360905 16 -12446929 0 0 28566
8453232 8673348 2580 381035 16 -12446354 0 0 28566
8454327 8676236 2580 401163 16 -12445779 0 0 28566
8455677 8680099 2580 421292 16 -12445204 0 0 28566
8456664 8683819 2580 441420 16 -12444629 0 0 28566
8457037 8685869 2580 461551 16 -12444054 0 0 28566
8457013 8687133 2580 481679 16 -12443479 0 0 28566
8456598 8687681 2580 501811 16 -12442904 0 0 28565
8456114 8687835 2580 521940 16 -12442329 0 0 28565
8454764 8686372 2580 542069 16 -12441754 0 0 28566
8452298 8682071 2580 562198 16 -12441179 0 0 28565
8450440 8678348 2580 582327 16 -12440604 0 0 28565
8449074 8675508 2580 602456 16 -12440029 0 0 28565
8447176 8671180 2580 622583 16 -12439454 0 0 28566
8446100 8668579 2580 642714 16 -12438879 0 0 28565
8444726 8664713 2580 662843 16 -12438305 0 0 28561
8443872 8662399 2580 682972 16 -12437729 0 0 28565
8443446 8660835 2580 703098 16 -12437155 0 0 28561
8443395 8660442 2580 723230 16 -12436580 0 0 28561
8443705 8660499 2580 743357 16 -12436005 0 0 28561
8444292 8661409 2580 763485 16 -12435430 0 0 28561
8444999 8662580 2580 783614 16 -12434855 0 0 28561
8446433 8665413 2580 803742 16 -12434280 0 0 28561
8448213 8669102 2580 823872 16 -12433705 0 0 28561
8449572 8671744 2580 844002 16 -12433130 0 0 28561
8450994 8674796 2580 864130 16 -12432555 0 0 28566
8452654 8678162 2580 884259 16 -12431980 0 0 28561
8454350 8681766 2580 904387 16 -12431405 0 0 28566
8455470 8684202 2580 924518 16 -12430830 0 0 28566
8456606 8686562 2580 944646 16 -12430255 0 0 28566
8456841 8686729 2580 964774 16 -12429680 0 0 28566
8457021 8687533 2580 984905 16 -12429105 0 0 28566
8456645 8687044 2581 5036 16 -12428530 0 0 28565
8455912 8685488 2581 25163 16 -12427955 0 0 28566
8454841 8683797 2581 45291 16 -12427380 0 0 28566
8453026 8680593 2581 65420 16 -12426805 0 0 28566
8452051 8678787 2581 85548 16 -12426230 0 0 28566
8450523 8676543 2581 105679 16 -12425655 0 0 28565
8448583 8673393 2581 125807 16 -12425080 0 0 28566
8446935 8670608 2581 145935 16 -12424505 0 0 28566
8445756 8668771 2581 166065 16 -12423930 0 0 28566
8444702 8667181 2581 186193 16 -12423355 0 0 28566
8443959 8665967 2581 206325 16 -12422780 0 0 28566
8443592 8665556 2581 226452 16 -12422205 0 0 28566
8443428 8665222 2581 246580 16 -12421630 0 0 28566
8443861 8665492 2581 266712 16 -12421055 0 0 28566
8444523 8666155 2581 286839 16 -12420480 0 0 28566
8446065 8667991 2581 306970 16 -12419905 0 0 28566
8447266 8669164 2581 327100 16 -12419330 0 0 28565
8447792 8669624 2581 347228 16 -12418755 0 0 28565
8449914 8671728 2581 367357 16 -12418180 0 0 28565
8451880 8673916 2581 387487 16 -12417605 0 0 28565
8453678 8675813 2581 407616 16 -12417030 0 0 28565
8455106 8677459 2581 427744 16 -12416455 0 0 28565
8456188 8678701 2581 447874 16 -12415881 0 0 28560
8456458 8678991 2581 468006 16 -12415306 0 0 28560
8457120 8680474 2581 488131 16 -12414730 0 0 28565
8457018 8680907 2581 508260 16 -12414156 0 0 28561
8456313 8680675 2581 528390 16 -12413581 0 0 28561
8455178 8680425 2581 548516 16 -12413006 0 0 28561
8453613 8679413 2581 568647 16 -12412431 0 0 28561
8452903 8678838 2581 588776 16 -12411856 0 0 28561
8451396 8678135 2581 608903 16 -12411281 0 0 28561
8449407 8676612 2581 629034 16 -12410706 0 0 28561
8447678 8675031 2581 649161 16 -12410131 0 0 28566
8446186 8673556 2581 669290 16 -12409556 0 0 28566
8445033 8672127 2581 689418 16 -12408981 0 0 28561
8444219 8670951 2581 709550 16 -12408406 0 0 28566
8443563 8669624 2581 729677 16 -12407831 0 0 28566
8443401 8668544 2581 749806 16 -12407256 0 0 28566
8443776 8667836 2581 769934 16 -12406681 0 0 28566
8444874 8668104 2581 790064 16 -12406106 0 0 28566
8446159 8668420 2581 810192 16 -12405531 0 0 28566
8447015 8668961 2581 830324 16 -12404956 0 0 28566
8448205 8669969 2581 850451 16 -12404381 0 0 28566
8450287 8671543 2581 870580 16 -12403806 0 0 28566
8451956 8673685 2581 890708 16 -12403231 0 0 28566
8453675 8675941 2581 910838 16 -12402656 0 0 28566
8455002 8677828 2581 930967 16 -12402081 0 0 28566
8456136 8679818 2581 951098 16 -12401506 0 0 28566
8456510 8680575 2581 971225 16 -12400931 0 0 28566
8457035 8682314 2581 991353 16 -12400356 0 0 28566
8456998 8683799 2582 11484 16 -12399781 0 0 28565
8456303 8684214 2582 31613 16 -12399206 0 0 28566
8454787 8683616 2582 51742 16 -12398631 0 0 28566
8454281 8683071 2582 71869 16 -12398056 0 0 28566
8453083 8682169 2582 92001 16 -12397481 0 0 28565
8451444 8680369 2582 112127 16 -12396906 0 0 28566
8450128 8678520 2582 132260 16 -12396331 0 0 28565
8448236 8675559 2582 152389 16 -12395756 0 0 28565
8446171 8671754 2582 172517 16 -12395181 0 0 28565
8444845 8668824 2582 192647 16 -12394606 0 0 28565
8444167 8667171 2582 212776 16 -12394032 0 0 28560
8443477 8664576 2582 232904 16 -12393456 0 0 28565
8443301 8663004 2582 253036 16 -12392882 0 0 28560
8443797 8662158 2582 273162 16 -12392307 0 0 28560
8444998 8662632 2582 293290 16 -12391732 0 0 28561
8445934 8663441 2582 313421 16 -12391157 0 0 28560
8446551 8664048 2582 333548 16 -12390582 0 0 28561
8448802 8667031 2582 353678 16 -12390007 0 0 28561
8450132 8668796 2582 373804 16 -12389432 0 0 28561
8451937 8672044 2582 393935 16 -12388857 0 0 28561
8454087 8676253 2582 414062 16 -12388282 0 0 28566
8455350 8679148 2582 434191 16 -12387707 0 0 28561
8456083 8681047 2582 454322 16 -12387132 0 0 28566
8456752 8683154 2582 474451 16 -12386557 0 0 28566
8457153 8684965 2582 494578 16 -12385982 0 0 28566
8457159 8686235 2582 514709 16 -12385407 0 0 28566
8456509 8686793 2582 534838 16 -12384832 0 0 28566
8455492 8686109 2582 554965 16 -12384257 0 0 28566
8454809 8685383 2582 575096 16 -12383682 0 0 28566
8453337 8683803 2582 595225 16 -12383107 0 0 28566
8451631 8681377 2582 615352 16 -12382532 0 0 28566
8450438 8679726 2582 635483 16 -12381957 0 0 28565
8448054 8675511 2582 655612 16 -12381382 0 0 28566
8445597 8670743 2582 675739 16 -12380807 0 0 28566
8444703 8669012 2582 695870 16 -12380232 0 0 28565
8444469 8668244 2582 715999 16 -12379657 0 0 28566
8443668 8666071 2582 736126 16 -12379082 0 0 28566
8443377 8664939 2582 756257 16 -12378507 0 0 28565
8443567 8663689 2582 776386 16 -12377932 0 0 28566
8444581 8664354 2582 796513 16 -12377357 0 0 28566
8445052 8664933 2582 816644 16 -12376782 0 0 28565
8445886 8665740 2582 836772 16 -12376207 0 0 28566
8447745 8668275 2582 856901 16 -12375632 0 0 28566
8449457 8670920 2582 877032 16 -12375057 0 0 28565
8451216 8673635 2582 897160 16 -12374482 0 0 28566
8453423 8677194 2582 917292 16 -12373907 0 0 28565
8454708 8679596 2582 937419 16 -12373332 0 0 28565
8455382 8680572 2582 957547 16 -12372757 0 0 28566
8456165 8682192 2582 977679 16 -12372183 0 0 28560
8456939 8683909 2582 997806 16 -12371608 0 0 28560
8457170 8684669 2583 17934 16 -12371033 0 0 28561
8456601 8684328 2583 38064 16 -12370458 0 0 28560
8455836 8683425 2583 58192 16 -12369883 0 0 28560
8454803 8681938 2583 78324 16 -12369308 0 0 28561
8452943 8679367 2583 98451 16 -12368733 0 0 28561
8451697 8677456 2583 118579 16 -12368158 0 0 28561
8450022 8674545 2583 138707 16 -12367583 0 0 28561
8448068 8671808 2583 158838 16 -12367008 0 0 28561
8446257 8669070 2583 178966 16 -12366433 0 0 28566
8445233 8667350 2583 199094 16 -12365858 0 0 28566
8444429 8666179 2583 219223 16 -12365283 0 0 28566
8443643 8665115 2583 239353 16 -12364708 0 0 28566
8443310 8664647 2583 259481 16 -12364133 0 0 28566
